tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres
tt0054013,movie,The Thief of Baghdad,Il ladro di Bagdad,0,1961,100,"Adventure,Family,Fantasy"
tt0054014,movie,Lampenfieber,Lampenfieber,0,1960,95,Drama
tt0054016,movie,The Last Voyage,The Last Voyage,0,1960,91,"Action,Adventure,Drama"
tt0054017,movie,Last Woman on Earth,Last Woman on Earth,0,1960,71,"Drama,Horror,Mystery"
tt0054018,movie,Las Leandras,Las Leandras,0,1961,87,"Comedy,Drama,Musical"
tt0054019,movie,Das Leben beginnt,Das Leben beginnt,0,1960,119,\N
tt0054020,movie,The Leech Woman,The Leech Woman,0,1960,77,"Horror,Romance,Sci-Fi"
tt0054021,movie,Let No Man Write My Epitaph,Let No Man Write My Epitaph,0,1960,105,"Crime,Drama"
tt0054022,movie,Let's Make Love,Let's Make Love,0,1960,119,"Comedy,Musical,Romance"
tt0054023,movie,Letto a tre piazze,Letto a tre piazze,0,1960,100,Comedy
tt0054024,movie,The Last Pedestrian,Der letzte Fussgänger,0,1960,87,"Comedy,Musical"
tt0054025,movie,The Last Witness,Der letzte Zeuge,0,1960,102,Crime
tt0054026,movie,Leute mit Flügeln,Leute mit Flügeln,0,1960,120,"Drama,War"
tt0054027,movie,Sweetheart of the Gods,Liebling der Götter,0,1960,99,"Biography,Drama"
tt0054029,movie,Skywatch,Light Up the Sky!,0,1960,90,"Comedy,Romance,War"
tt0054031,movie,Linda,Linda,0,1960,60,Drama
tt0054033,movie,The Little Shop of Horrors,The Little Shop of Horrors,0,1960,72,"Comedy,Horror"
tt0054034,movie,Third Sister Liu,Liu san jie,0,1960,117,Musical
tt0054035,movie,Living Venus,Living Venus,0,1961,76,Drama
tt0054037,movie,Jungle Fighters,The Long and the Short and the Tall,0,1961,110,"Drama,War"
tt0054038,movie,The Lost World,The Lost World,0,1960,97,"Adventure,Fantasy,Sci-Fi"
tt0054039,movie,It Happened in '43,La lunga notte del '43,0,1960,105,"Drama,Romance,War"
tt0054040,movie,Légy jó mindhalálig,Légy jó mindhalálig,0,1960,95,Drama
tt0054041,movie,Ma Barker's Killer Brood,Ma Barker's Killer Brood,0,1960,89,"Crime,Drama,Thriller"
tt0054042,movie,Macario,Macario,0,1960,91,"Drama,Fantasy,Mystery"
tt0054043,movie,Macau,Macau,0,1961,10,"Documentary,Short"
tt0054044,movie,Son of Samson,Maciste nella valle dei Re,0,1960,94,"Action,Adventure,Drama"
tt0054045,movie,Macumba Love,Macumba Love,0,1960,86,"Action,Adventure,Fantasy"
tt0054047,movie,The Magnificent Seven,The Magnificent Seven,0,1960,128,"Action,Adventure,Drama"
tt0054048,movie,The Itchy Palm,La main chaude,0,1960,94,"Comedy,Drama"
tt0054049,movie,Make Mine Mink,Make Mine Mink,0,1960,101,Comedy
tt0054050,movie,The Making of the President 1960,The Making of the President 1960,0,1963,90,"Documentary,History"
tt0054051,movie,"Makkers, staakt uw wild geraas","Makkers, staakt uw wild geraas",0,1960,97,"Comedy,Drama"
tt0054052,movie,Mal drunter - mal drüber,Mal drunter - mal drüber,0,1960,94,Comedy
tt0054053,movie,Malaga,Moment of Danger,0,1960,97,"Crime,Drama"
tt0054054,movie,The Curse of Nostradamus,La maldición de Nostradamus,0,1961,78,"Crime,Drama,Horror"
tt0054055,movie,Male dramaty,Male dramaty,0,1960,66,"Drama,Family"
tt0054058,movie,Man on a String,Man on a String,0,1960,92,"Action,Crime,Drama"
tt0054059,movie,Manzil,Manzil,0,1960,120,"Drama,Romance"
tt0054060,movie,La marca del muerto,La marca del muerto,0,1961,74,"Horror,Sci-Fi"
tt0054061,movie,Maribel and the Strange Family,Maribel y la extraña familia,0,1960,98,Comedy
tt0054063,movie,Marina,Marina,0,1960,90,Musical
tt0054064,movie,The Marriage-Go-Round,The Marriage-Go-Round,0,1961,98,Comedy
tt0054065,movie,The Magic Weaver,Mariya-iskusnitsa,0,1960,98,"Adventure,Family,Fantasy"
tt0054066,movie,"María, matrícula de Bilbao","María, matrícula de Bilbao",0,1960,90,Drama
tt0054067,movie,Black Sunday,La maschera del demonio,0,1960,87,Horror
tt0054068,movie,Love and Larceny,Il mattatore,0,1960,103,Comedy
tt0054069,movie,Naked Autumn,Les mauvais coups,0,1961,98,Drama
tt0054070,movie,Mañana serán hombres,Mañana serán hombres,0,1961,100,Drama
tt0054071,movie,Me faire ça à moi,Me faire ça à moi,0,1961,85,Thriller
tt0054072,movie,A megfelelö ember,A megfelelö ember,0,1960,85,Comedy
tt0054073,movie,The Cloud-Capped Star,Meghe Dhaka Tara,0,1960,126,"Drama,Musical"
tt0054074,movie,My School Chum,Mein Schulfreund,0,1960,94,"Comedy,Drama"
tt0054075,movie,Melocotón en almíbar,Melocotón en almíbar,0,1960,82,"Comedy,Crime"
tt0054076,movie,Melodías de hoy,Melodías de hoy,0,1962,80,\N
tt0054077,movie,La menace,La menace,0,1961,80,Drama
tt0054078,movie,La mentira tiene cabellos rojos,La mentira tiene cabellos rojos,0,1962,95,"Comedy,Mystery,Thriller"
tt0054079,movie,Mi calle,Mi calle,0,1960,91,"Drama,History,Musical"
tt0054080,movie,Mi último tango,Mi último tango,0,1960,122,Drama
tt0054081,movie,Miasteczko,Miasteczko,0,1960,75,Drama
tt0054083,movie,Michman Panin,Michman Panin,0,1960,96,"Adventure,History,War"
tt0054084,movie,Midnight Lace,Midnight Lace,0,1960,103,"Crime,Drama,Music"
tt0054085,movie,Miejsce na ziemi,Miejsce na ziemi,0,1960,94,Drama
tt0054086,movie,The Millionairess,The Millionairess,0,1960,90,"Comedy,Drama,Romance"
tt0054089,movie,17 Year Olds Don't Cry,Mit 17 weint man nicht,0,1960,97,Drama
tt0054090,movie,The Magnificent Rogue,Mit Himbeergeist geht alles besser,0,1960,105,Comedy
tt0054091,movie,Seven Days... Seven Nights,Moderato cantabile,0,1960,91,Drama
tt0054092,movie,Der Moorhund,Der Moorhund,0,1960,78,"Adventure,Family"
tt0054093,movie,Les mordus,Les mordus,0,1960,110,Drama
tt0054094,movie,La morte-saison des amours,La morte-saison des amours,0,1961,100,"Comedy,Drama"
tt0054095,movie,The Mountain Road,The Mountain Road,0,1960,102,"Drama,War"
tt0054098,movie,Mughal-E-Azam,Mughal-E-Azam,0,1960,197,"Drama,Romance,War"
tt0054099,movie,Mill of the Stone Women,Il mulino delle donne di pietra,0,1960,96,"Horror,Sci-Fi"
tt0054102,movie,"Murder, Inc.","Murder, Inc.",0,1960,103,"Biography,Crime,Drama"
tt0054103,movie,The Music Box Kid,The Music Box Kid,0,1960,75,"Crime,Drama"
tt0054104,movie,Musketeers of the Sea,I moschettieri del mare,0,1962,116,Adventure
tt0054105,movie,Musume tsuma haha,Musume tsuma haha,0,1960,123,Drama
tt0054106,movie,Mother Courage and Her Children,Mutter Courage und ihre Kinder,0,1961,151,"Drama,War"
tt0054107,movie,Killers on Parade,Yûhi ni akai ore no kao,0,1961,82,"Action,Crime"
tt0054108,movie,Pirates on the Malonen,Mälarpirater,0,1959,113,\N
tt0054111,movie,The Naked Witch,The Naked Witch,0,1961,59,Horror
tt0054112,movie,Natchez Trace,Natchez Trace,0,1960,80,"Action,Western"
tt0054113,movie,Navidades en junio,Navidades en junio,0,1960,94,Comedy
tt0054114,movie,Der neue Fimmel,Der neue Fimmel,0,1960,82,\N
tt0054115,movie,Never Let Go,Never Let Go,0,1960,90,"Crime,Drama,Thriller"
tt0054116,movie,Never Take Candy from A Stranger,Never Take Sweets from a Stranger,0,1960,81,"Drama,Horror,Mystery"
tt0054117,movie,Next to No Time,Next to No Time,0,1958,93,Comedy
tt0054119,movie,Innocent Sorcerers,Niewinni czarodzieje,0,1960,87,"Drama,Music,Romance"
tt0054120,movie,The Night Fighters,A Terrible Beauty,0,1960,90,"Action,Drama,Romance"
tt0054121,movie,Night Train for Inverness,Night Train for Inverness,0,1960,69,Drama
tt0054122,movie,Night and Fog in Japan,Nihon no yoru to kiri,0,1960,107,Drama
tt0054123,movie,Nikt nie wola,Nikt nie wola,0,1960,86,"Drama,Romance,War"
tt0054124,movie,A False Student,Nise daigakusei,0,1960,94,Drama
tt0054125,movie,Noi duri,Noi duri,0,1960,102,Comedy
tt0054126,movie,Noose for a Gunman,Noose for a Gunman,0,1960,69,Western
tt0054127,movie,North to Alaska,North to Alaska,0,1960,122,"Comedy,Romance,Western"
tt0054128,movie,Young Noszty and Mary Toth,A Noszty fiú esete Tóth Marival,0,1960,96,"Comedy,Drama,Romance"
tt0054129,movie,The Night of the Great Attack,La notte del grande assalto,0,1959,95,"Action,Adventure,Drama"
tt0054130,movie,La Notte,La notte,0,1961,122,Drama
tt0054131,movie,Blonde in a White Car,Toi... le venin,0,1958,92,Mystery
tt0054132,movie,När mörkret faller,När mörkret faller,0,1960,113,"Crime,Mystery"
tt0054133,movie,O sole mio,O sole mio,0,1960,86,"Music,Musical"
tt0054135,movie,Ocean's Eleven,Ocean's Eleven,0,1960,127,"Comedy,Crime,Music"
tt0054136,movie,"Oh, diese Bayern!","Oh, diese Bayern!",0,1960,87,Comedy
tt0054137,movie,Mexican Eyes,Ojos tapatios,0,1961,90,"Drama,Musical"
tt0054138,movie,Oklahoma Territory,Oklahoma Territory,0,1960,67,Western
tt0054139,movie,Omringet,Omringet,0,1960,89,"Drama,History,War"
tt0054140,movie,One Does Not Bury Sunday,On n'enterre pas le dimanche,0,1960,95,Drama
tt0054141,movie,"Once More, with Feeling!","Once More, with Feeling!",0,1960,92,"Comedy,Drama,Romance"
tt0054142,movie,One Foot in Hell,One Foot in Hell,0,1960,90,Western
tt0054143,movie,One Way Ticket to Love,Koi no katamichi kippu,0,1960,82,Drama
tt0054144,movie,When a Woman Ascends the Stairs,Onna ga kaidan wo agaru toki,0,1960,111,Drama
tt0054146,movie,Opettajatar seikkailee,Opettajatar seikkailee,0,1960,97,Comedy
tt0054147,movie,Orientalische Nächte,Orientalische Nächte,0,1960,86,"Crime,Drama"
tt0054148,movie,The Hell of Frankenstein,"Orlak, el infierno de Frankenstein",0,1960,103,"Horror,Sci-Fi"
tt0054149,movie,"Be Careful, Grandma!","Ostorozhno, babushka!",0,1961,88,"Comedy,Musical"
tt0054150,movie,Man Against Man,Otoko tai otoko,0,1960,116,"Crime,Drama"
tt0054151,movie,Brother,Otôto,0,1960,98,Drama
tt0054152,movie,Our Man in Havana,Our Man in Havana,0,1959,103,"Comedy,Crime,Drama"
tt0054153,movie,The Bear,L'ours,0,1960,85,Comedy
tt0054154,movie,Pagan Island,Pagan Island,0,1961,67,"Action,Adventure"
tt0054156,movie,Paris Belongs to Us,Paris nous appartient,0,1961,141,"Drama,Mystery,Thriller"
tt0054157,movie,Parthiban Kanavu,Parthiban Kanavu,0,1960,219,\N
tt0054158,movie,Pasa la tuna,Pasa la tuna,0,1960,97,Comedy
tt0054159,movie,Passenger,Pasazerka,0,1963,62,"Drama,War"
tt0054160,movie,One Step Forward,Un paso al frente,0,1960,92,"Comedy,Romance"
tt0054161,movie,Tomorrow Is My Turn,Le passage du Rhin,0,1960,125,"Drama,War"
tt0054162,movie,La patota,La patota,0,1960,88,Drama
tt0054163,movie,Patricia mía,Patricia mía,0,1961,78,Comedy
tt0054164,movie,Pay or Die!,Pay or Die!,0,1960,111,"Biography,Crime,Drama"
tt0054165,movie,La paz empieza nunca,La paz empieza nunca,0,1960,118,Drama
tt0054166,movie,A Mother's Sin,El pecado de una madre,0,1962,90,Drama
tt0054167,movie,Peeping Tom,Peeping Tom,0,1960,101,"Drama,Horror,Thriller"
tt0054168,movie,Pekka ja Pätkä mestarimaalareina,Pekka ja Pätkä mestarimaalareina,0,1959,79,Comedy
tt0054169,movie,Pekka ja Pätkä neekereinä,Pekka ja Pätkä neekereinä,0,1960,77,Comedy
tt0054170,movie,Pelusa,Pelusa,0,1960,96,Musical
tt0054171,movie,Pension Schöller,Pension Schöller,0,1960,93,Comedy
tt0054172,movie,Pepe,Pepe,0,1960,180,"Comedy,Musical"
tt0054173,movie,El pequeño coronel,El pequeño coronel,0,1960,85,"Adventure,Drama,Family"
tt0054175,movie,Pervoye svidaniye,Pervoye svidaniye,0,1960,91,"Drama,Romance"
tt0054177,movie,The Little Soldier,Le petit soldat,0,1963,88,"Drama,War"
tt0054178,movie,Wild Roots of Love,Les petits chats,0,1960,90,Drama
tt0054179,movie,Pleasures of Saturday Night,I piaceri del sabato notte,0,1960,98,Drama
tt0054180,movie,I piaceri dello scapolo,I piaceri dello scapolo,0,1960,93,Comedy
tt0054181,movie,Piccadilly Third Stop,Piccadilly Third Stop,0,1960,90,"Crime,Drama"
tt0054182,movie,Pete the Tender,Pierrot la tendresse,0,1960,75,Drama
tt0054183,movie,Pikovaya dama,Pikovaya dama,0,1960,106,"Drama,Musical"
tt0054184,movie,Le pillole di Ercole,Le pillole di Ercole,0,1960,85,Comedy
tt0054185,movie,Pirates of the Coast,I pirati della costa,0,1960,100,Adventure
tt0054187,movie,Platinum High School,Platinum High School,0,1960,95,"Crime,Drama"
tt0054188,movie,Please Don't Eat the Daisies,Please Don't Eat the Daisies,0,1960,112,"Comedy,Family,Romance"
tt0054189,movie,Purple Noon,Plein soleil,0,1960,118,"Crime,Drama,Thriller"
tt0054190,movie,The Plunderers,The Plunderers,0,1960,94,Western
tt0054191,movie,Po xiao shi fen,Po xiao shi fen,0,1968,106,Drama
tt0054192,movie,The Poacher's Daughter,Sally's Irish Rogue,0,1958,74,Comedy
tt0054193,movie,Poeten og Lillemor og Lotte,Poeten og Lillemor og Lotte,0,1960,99,"Comedy,Family"
tt0054194,movie,Policejní hodina,Policejní hodina,0,1961,95,Drama
tt0054195,movie,Pollyanna,Pollyanna,0,1960,134,"Comedy,Drama,Family"
tt0054196,movie,The Door Slams,Les portes claquent,0,1960,90,Comedy
tt0054197,movie,Portrait in Black,Portrait in Black,0,1960,112,"Crime,Drama,Mystery"
tt0054198,movie,Never on Sunday,Pote tin Kyriaki,0,1960,91,"Comedy,Drama,Romance"
tt0054199,movie,The Story of the Flaming Years,Povest plamennykh let,0,1961,91,"Drama,War"
tt0054200,movie,Power Among Men,Power Among Men,0,1959,90,Documentary
tt0054201,movie,Powrót,Powrót,0,1960,92,Drama
tt0054202,movie,Prace,Prace,0,1962,84,"Family,War"
tt0054203,movie,Première brigade criminelle (Dossier Interpol M.A.T. 444),Première brigade criminelle (Dossier Interpol M.A.T. 444),0,1961,89,Crime
tt0054204,movie,Pretty Boy Floyd,Pretty Boy Floyd,0,1960,96,"Biography,Crime,Drama"
tt0054205,movie,Primary,Primary,0,1960,60,"Documentary,History,News"
tt0054206,movie,The Prime Time,The Prime Time,0,1960,76,Drama
tt0054207,movie,Primitive Paradise,Primitive Paradise,0,1961,56,Documentary
tt0054208,movie,Princess of Cleves,La princesse de Clèves,0,1961,101,"Drama,History,Romance"
tt0054209,movie,Private Property,Private Property,0,1960,79,"Crime,Drama"
tt0054210,movie,Shadows of Adultery,La proie pour l'ombre,0,1961,95,Drama
tt0054211,movie,The Proper Time,The Proper Time,0,1962,75,Drama
tt0054212,movie,Prostaya istoriya,Prostaya istoriya,0,1960,90,"Drama,Romance"
tt0054213,movie,Pryzhok na zare,Pryzhok na zare,0,1961,101,War
tt0054214,movie,El príncipe encadenado,El príncipe encadenado,0,1960,100,"Action,Adventure,Drama"
tt0054215,movie,Psycho,Psycho,0,1960,109,"Horror,Mystery,Thriller"
tt0054216,movie,El puente de la ilusión,El puente de la ilusión,0,1965,103,\N
tt0054217,movie,As Pupilas do Senhor Reitor,As Pupilas do Senhor Reitor,0,1961,110,Romance
tt0054218,movie,The Purple Gang,The Purple Gang,0,1959,85,"Crime,Drama"
tt0054219,movie,The Pusher,The Pusher,0,1960,81,"Crime,Drama"
tt0054221,movie,På en bänk i en park,På en bänk i en park,0,1960,103,Crime
tt0054222,movie,The Queen of the Pirates,La Venere dei pirati,0,1960,80,"Action,Adventure,History"
tt0054225,movie,Girl with a Suitcase,La ragazza con la valigia,0,1961,121,"Drama,Romance"
tt0054228,movie,Rangon alul,Rangon alul,0,1960,85,Drama
tt0054229,movie,Atomic War Bride,Rat,0,1960,84,"Comedy,Drama"
tt0054230,movie,The Rat Race,The Rat Race,0,1960,105,"Comedy,Drama,Romance"
tt0054231,movie,Ravishing,Ravissante,0,1960,72,Comedy
tt0054232,movie,Raymie,Raymie,0,1960,72,Drama
tt0054233,movie,Un rayo de luz,Un rayo de luz,0,1960,110,"Comedy,Musical"
tt0054236,movie,Recourse in Grace,Recours en grâce,0,1960,97,Drama
tt0054237,movie,Colossus and the Amazon Queen,La regina delle Amazzoni,0,1960,98,"Adventure,Fantasy"
tt0054238,movie,Queen of the Tabarin Club,La reina del Tabarín,0,1960,97,"Comedy,Drama"
tt0054239,movie,Drakut the Avenger,Drakut il vendicatore,0,1961,93,"Action,Adventure,Drama"
tt0054240,movie,Orgy of the Dead,Orgy of the Dead,0,1965,92,"Fantasy,Horror"
tt0054242,movie,The Passionate Thief,Risate di gioia,0,1960,106,"Comedy,Drama"
tt0054243,movie,The Rise and Fall of Legs Diamond,The Rise and Fall of Legs Diamond,0,1960,101,"Biography,Crime,History"
tt0054244,movie,The Risk,Suspect,0,1960,81,"Crime,Drama,Thriller"
tt0054245,movie,Revolt of the Mercenaries,La rivolta dei mercenari,0,1961,98,Drama
tt0054246,movie,Robin Hood and the Pirates,Robin Hood e i pirati,0,1960,88,"Action,Adventure,Drama"
tt0054247,movie,The Wayside Pebble,Robo no ishi,0,1960,104,Drama
tt0054248,movie,Rocco and His Brothers,Rocco e i suoi fratelli,0,1960,179,"Crime,Drama,Sport"
tt0054249,movie,Rok pierwszy,Rok pierwszy,0,1960,93,"Drama,War"
tt0054250,movie,"Romeo, Julie a tma","Romeo, Julie a tma",0,1960,92,"Drama,Romance,War"
tt0054251,movie,La rosa roja,La rosa roja,0,1961,80,\N
tt0054252,movie,Lipstick,Il rossetto,0,1960,93,"Crime,Drama"
tt0054253,movie,Die rote Hand,Die rote Hand,0,1960,98,"Crime,Romance,Thriller"
tt0054254,movie,El rufián,El rufián,0,1961,120,"Drama,Thriller"
tt0054257,movie,The Avenger,Der Rächer,0,1960,99,"Crime,Horror,Mystery"
tt0054258,movie,Das Rätsel der grünen Spinne,Das Rätsel der grünen Spinne,0,1960,88,"Crime,Thriller"
tt0054259,movie,Love Play,La récréation,0,1961,87,Drama
tt0054260,movie,Les régates de San Francisco,Les régates de San Francisco,0,1960,75,Drama
tt0054262,movie,Sabine und die 100 Männer,Sabine und die 100 Männer,0,1960,95,"Comedy,Music"
tt0054263,movie,The Warrior Empress,Saffo - Venere di Lesbo,0,1960,105,"Adventure,Drama,Romance"
tt0054264,movie,The Dance of Death,Le Saint mène la danse,0,1960,89,Drama
tt0054265,movie,Alakazam the Great,Saiyûki,0,1960,88,"Adventure,Animation,Family"
tt0054266,movie,Sands of the Desert,Sands of the Desert,0,1960,92,Comedy
tt0054267,movie,The Saracens,Il pirata del diavolo,0,1963,89,"Action,Adventure,Drama"
tt0054268,movie,Sararîman Chûshingura,Sararîman Chûshingura,0,1960,100,Comedy
tt0054269,movie,Saturday Night and Sunday Morning,Saturday Night and Sunday Morning,0,1960,89,"Drama,Romance"
tt0054270,movie,The Savage Eye,The Savage Eye,0,1959,68,Drama
tt0054271,movie,Holiday in Spain,Scent of Mystery,0,1960,125,"Adventure,Crime,Mystery"
tt0054272,movie,Brainwashed,Schachnovelle,0,1960,103,"Drama,Sport,War"
tt0054273,movie,Scheidungsgrund: Liebe,Scheidungsgrund: Liebe,0,1960,85,"Comedy,Romance"
tt0054274,movie,Slave of Rome,La schiava di Roma,0,1961,98,"Adventure,History,War"
tt0054275,movie,Do Not Send Your Wife to Italy,Schick Deine Frau nicht nach Italien,0,1960,101,"Comedy,Romance"
tt0054276,movie,Schlager-Raketen,Schlager-Raketen,0,1960,92,"Comedy,Music,Romance"
tt0054277,movie,Schlagerparade 1960,Schlagerparade 1960,0,1960,101,"Comedy,Musical"
tt0054278,movie,Der Schleier fiel,Der Schleier fiel,0,1960,84,"Crime,Drama"
tt0054279,movie,School for Scoundrels,School for Scoundrels,0,1960,97,Comedy
tt0054280,movie,Schritt für Schritt,Schritt für Schritt,0,1960,95,\N
tt0054281,movie,Das schwarze Schaf,Das schwarze Schaf,0,1960,90,"Comedy,Crime"
tt0054282,movie,Schön ist die Liebe am Königssee,Schön ist die Liebe am Königssee,0,1961,83,Comedy
tt0054283,movie,The Secret of the Purple Reef,The Secret of the Purple Reef,0,1960,81,"Crime,Drama"
tt0054284,movie,El secreto de los hombres azules,El secreto de los hombres azules,0,1961,87,Adventure
tt0054285,movie,Atom Age Vampire,"Seddok, l'erede di Satana",0,1960,107,"Horror,Sci-Fi"
tt0054286,movie,Cruel Story of Youth,Seishun zankoku monogatari,0,1960,96,"Crime,Drama"
tt0054287,movie,Sentenced for Life,Sentenced for Life,0,1960,64,Crime
tt0054288,movie,Sentencia contra una mujer,Sentencia contra una mujer,0,1960,80,Western
tt0054289,movie,Daughter of Cleopatra,Il sepolcro dei re,0,1960,109,"Adventure,Drama,Romance"
tt0054290,movie,September Storm,September Storm,0,1960,99,Drama
tt0054291,movie,Septemberliebe,Septemberliebe,0,1961,78,\N
tt0054292,movie,Sergeant Rutledge,Sergeant Rutledge,0,1960,111,"Crime,Western"
tt0054293,movie,Serge,Seryozha,0,1960,80,"Comedy,Drama"
tt0054294,movie,Setea,Setea,0,1960,124,Drama
tt0054295,movie,Seven Thieves,Seven Thieves,0,1960,102,"Crime,Drama"
tt0054296,movie,Seven Ways from Sundown,Seven Ways from Sundown,0,1960,87,Western
tt0054297,movie,The 7th Commandment,The Seventh Commandment,0,1961,82,"Adventure,Crime,Drama"
tt0054298,movie,Sex Kittens Go to College,Sex Kittens Go to College,0,1960,94,Comedy
tt0054301,movie,White Fangs,Shiroi kiba,0,1960,107,"Action,Drama"
tt0054302,movie,Shriman Satyawadi,Shriman Satyawadi,0,1960,146,"Action,Crime,Drama"
tt0054303,movie,Shumnyy den,Shumnyy den,0,1961,101,"Comedy,Romance"
tt0054304,movie,Blood Feud,Il sicario,0,1961,87,Drama
tt0054305,movie,Siega verde,Siega verde,0,1961,103,\N
tt0054306,movie,The Siege of Sidney Street,The Siege of Sidney Street,0,1960,93,Drama
tt0054307,movie,The Sign of Zorro,The Sign of Zorro,0,1958,91,"Adventure,Drama,Family"
tt0054308,movie,Signal Over the City,Signali nad gradom,0,1960,91,"Action,Drama,War"
tt0054309,movie,Signori si nasce,Signori si nasce,0,1960,95,Comedy
tt0054310,movie,Sink the Bismarck!,Sink the Bismarck!,0,1960,97,"Action,Drama,History"
tt0054311,movie,Shinran,Shinran,0,1960,148,Drama
tt0054313,movie,Scandal in the Girls' School,Skandaali tyttökoulussa,0,1960,106,Comedy
tt0054314,movie,It Happened at Møllegården,Det skete på Møllegården,0,1960,108,"Comedy,Drama,Family"
tt0054315,movie,Ski Troop Attack,Ski Troop Attack,0,1960,63,"Action,War"
tt0054316,movie,The Sound of Life,Slepoy muzykant,0,1961,78,Drama
tt0054318,movie,Snowball,Snowball,0,1960,69,"Crime,Drama"
tt0054320,movie,Headquarters State Secret,Soldatensender Calais,0,1960,103,Drama
tt0054321,movie,La sombra del Caudillo,La sombra del Caudillo,0,1960,129,"Drama,History,Romance"
tt0054322,movie,Sommar och syndare,Sommar och syndare,0,1960,104,Comedy
tt0054324,movie,Song Without End,Song Without End,0,1960,141,"Biography,Drama,Music"
tt0054325,movie,Take Aim at the Police Van,'Jûsangô taihisen' yori: Sono gosôsha o nerae,0,1960,79,"Action,Crime,Mystery"
tt0054326,movie,Sons and Lovers,Sons and Lovers,0,1960,103,Drama
tt0054327,movie,"Sooo nicht, meine Herren","Sooo nicht, meine Herren",0,1960,90,"Comedy,Crime"
tt0054328,movie,Under Ten Flags,Sotto dieci bandiere,0,1960,88,"Drama,War"
tt0054329,movie,La soupe aux poulets,La soupe aux poulets,0,1963,90,"Crime,Drama"
tt0054330,movie,Assignment: Outer Space,Space Men,0,1960,73,Sci-Fi
tt0054331,movie,Spartacus,Spartacus,0,1960,197,"Adventure,Biography,Drama"
tt0054332,movie,Spartakiáda,Spartakiáda,0,1956,88,Documentary
tt0054333,movie,Horrors of Spider Island,Ein Toter hing im Netz,0,1960,89,Horror
