tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,ordering,region,language,types,attributes,isOriginalTitle,decennie,split_genres,averageRating,numVotes
tt0435625,movie,The Descent,The Descent,0,2005,99,"Adventure,Horror,Thriller",3,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Horror,7.2,231551.0
tt0435625,movie,The Descent,The Descent,0,2005,99,"Adventure,Horror,Thriller",3,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Thriller,7.2,231551.0
tt0435651,movie,The Giver,The Giver,0,2014,97,"Drama,Romance,Sci-Fi",49,FR,\N,tv,\N,0,de 2010 à 2020,Drama,6.4,121594.0
tt0435651,movie,The Giver,The Giver,0,2014,97,"Drama,Romance,Sci-Fi",49,FR,\N,tv,\N,0,de 2010 à 2020,Romance,6.4,121594.0
tt0435651,movie,The Giver,The Giver,0,2014,97,"Drama,Romance,Sci-Fi",49,FR,\N,tv,\N,0,de 2010 à 2020,Sci-Fi,6.4,121594.0
tt0435705,movie,Next,Next,0,2007,96,"Action,Sci-Fi,Thriller",41,FR,\N,\N,\N,0,de 2000 à 2010,Action,6.2,161749.0
tt0435705,movie,Next,Next,0,2007,96,"Action,Sci-Fi,Thriller",41,FR,\N,\N,\N,0,de 2000 à 2010,Sci-Fi,6.2,161749.0
tt0435705,movie,Next,Next,0,2007,96,"Action,Sci-Fi,Thriller",41,FR,\N,\N,\N,0,de 2000 à 2010,Thriller,6.2,161749.0
tt0435761,movie,Toy Story 3,Toy Story 3,0,2010,103,"Adventure,Animation,Comedy",38,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Adventure,8.3,849481.0
tt0435761,movie,Toy Story 3,Toy Story 3,0,2010,103,"Adventure,Animation,Comedy",38,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Animation,8.3,849481.0
tt0435761,movie,Toy Story 3,Toy Story 3,0,2010,103,"Adventure,Animation,Comedy",38,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Comedy,8.3,849481.0
tt0436697,movie,The Queen,The Queen,0,2006,103,"Biography,Drama",22,FR,\N,\N,\N,0,de 2000 à 2010,Biography,7.3,113489.0
tt0436697,movie,The Queen,The Queen,0,2006,103,"Biography,Drama",22,FR,\N,\N,\N,0,de 2000 à 2010,Drama,7.3,113489.0
tt0437086,movie,Alita: Battle Angel,Alita: Battle Angel,0,2019,122,"Action,Adventure,Sci-Fi",50,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Action,7.3,276439.0
tt0437086,movie,Alita: Battle Angel,Alita: Battle Angel,0,2019,122,"Action,Adventure,Sci-Fi",50,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Adventure,7.3,276439.0
tt0437086,movie,Alita: Battle Angel,Alita: Battle Angel,0,2019,122,"Action,Adventure,Sci-Fi",50,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Sci-Fi,7.3,276439.0
tt0437863,movie,The Benchwarmers,The Benchwarmers,0,2006,85,"Comedy,Sport",27,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Comedy,5.5,52452.0
tt0437863,movie,The Benchwarmers,The Benchwarmers,0,2006,85,"Comedy,Sport",27,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Sport,5.5,52452.0
tt0438097,movie,Ice Age: The Meltdown,Ice Age: The Meltdown,0,2006,91,"Adventure,Animation,Comedy",34,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Adventure,6.8,284542.0
tt0438097,movie,Ice Age: The Meltdown,Ice Age: The Meltdown,0,2006,91,"Adventure,Animation,Comedy",34,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Animation,6.8,284542.0
tt0438097,movie,Ice Age: The Meltdown,Ice Age: The Meltdown,0,2006,91,"Adventure,Animation,Comedy",34,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Comedy,6.8,284542.0
tt0438488,movie,Terminator Salvation,Terminator Salvation,0,2009,115,"Action,Adventure,Sci-Fi",47,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,6.5,367564.0
tt0438488,movie,Terminator Salvation,Terminator Salvation,0,2009,115,"Action,Adventure,Sci-Fi",47,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Adventure,6.5,367564.0
tt0438488,movie,Terminator Salvation,Terminator Salvation,0,2009,115,"Action,Adventure,Sci-Fi",47,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Sci-Fi,6.5,367564.0
tt0439815,movie,Slither,Slither,0,2006,95,"Comedy,Horror,Sci-Fi",30,FR,\N,\N,\N,0,de 2000 à 2010,Comedy,6.5,84824.0
tt0439815,movie,Slither,Slither,0,2006,95,"Comedy,Horror,Sci-Fi",30,FR,\N,\N,\N,0,de 2000 à 2010,Horror,6.5,84824.0
tt0439815,movie,Slither,Slither,0,2006,95,"Comedy,Horror,Sci-Fi",30,FR,\N,\N,\N,0,de 2000 à 2010,Sci-Fi,6.5,84824.0
tt0440963,movie,The Bourne Ultimatum,The Bourne Ultimatum,0,2007,115,"Action,Mystery,Thriller",54,FR,\N,\N,\N,0,de 2000 à 2010,Action,8.0,641620.0
tt0440963,movie,The Bourne Ultimatum,The Bourne Ultimatum,0,2007,115,"Action,Mystery,Thriller",54,FR,\N,\N,\N,0,de 2000 à 2010,Mystery,8.0,641620.0
tt0440963,movie,The Bourne Ultimatum,The Bourne Ultimatum,0,2007,115,"Action,Mystery,Thriller",54,FR,\N,\N,\N,0,de 2000 à 2010,Thriller,8.0,641620.0
tt0441773,movie,Kung Fu Panda,Kung Fu Panda,0,2008,92,"Action,Adventure,Animation",23,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,7.6,484456.0
tt0441773,movie,Kung Fu Panda,Kung Fu Panda,0,2008,92,"Action,Adventure,Animation",23,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Adventure,7.6,484456.0
tt0441773,movie,Kung Fu Panda,Kung Fu Panda,0,2008,92,"Action,Adventure,Animation",23,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Animation,7.6,484456.0
tt0441909,movie,Volver,Volver,0,2006,121,"Comedy,Drama",20,FR,\N,\N,\N,0,de 2000 à 2010,Comedy,7.6,104139.0
tt0441909,movie,Volver,Volver,0,2006,121,"Comedy,Drama",20,FR,\N,\N,\N,0,de 2000 à 2010,Drama,7.6,104139.0
tt0442933,movie,Beowulf,Beowulf,0,2007,115,"Action,Adventure,Animation",9,FR,\N,\N,\N,0,de 2000 à 2010,Action,6.3,170391.0
tt0442933,movie,Beowulf,Beowulf,0,2007,115,"Action,Adventure,Animation",9,FR,\N,\N,\N,0,de 2000 à 2010,Adventure,6.3,170391.0
tt0442933,movie,Beowulf,Beowulf,0,2007,115,"Action,Adventure,Animation",9,FR,\N,\N,\N,0,de 2000 à 2010,Animation,6.3,170391.0
tt0443272,movie,Lincoln,Lincoln,0,2012,150,"Biography,Drama,History",35,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Biography,7.3,264591.0
tt0443272,movie,Lincoln,Lincoln,0,2012,150,"Biography,Drama,History",35,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Drama,7.3,264591.0
tt0443272,movie,Lincoln,Lincoln,0,2012,150,"Biography,Drama,History",35,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,History,7.3,264591.0
tt0443274,movie,Vantage Point,Vantage Point,0,2008,90,"Action,Crime,Drama",27,FR,\N,\N,\N,0,de 2000 à 2010,Action,6.6,151880.0
tt0443274,movie,Vantage Point,Vantage Point,0,2008,90,"Action,Crime,Drama",27,FR,\N,\N,\N,0,de 2000 à 2010,Crime,6.6,151880.0
tt0443274,movie,Vantage Point,Vantage Point,0,2008,90,"Action,Crime,Drama",27,FR,\N,\N,\N,0,de 2000 à 2010,Drama,6.6,151880.0
tt0443453,movie,Borat,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,2006,84,Comedy,5,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Comedy,7.4,419949.0
tt0443465,movie,Before We Go,Before We Go,0,2014,95,"Comedy,Drama,Romance",11,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Comedy,6.8,60149.0
tt0443465,movie,Before We Go,Before We Go,0,2014,95,"Comedy,Drama,Romance",11,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Drama,6.8,60149.0
tt0443465,movie,Before We Go,Before We Go,0,2014,95,"Comedy,Drama,Romance",11,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Romance,6.8,60149.0
tt0443473,movie,The Condemned,The Condemned,0,2007,114,"Action,Crime,Thriller",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,6.0,53338.0
tt0443473,movie,The Condemned,The Condemned,0,2007,114,"Action,Crime,Thriller",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Crime,6.0,53338.0
tt0443473,movie,The Condemned,The Condemned,0,2007,114,"Action,Crime,Thriller",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Thriller,6.0,53338.0
tt0443489,movie,Dreamgirls,Dreamgirls,0,2006,130,"Drama,Music,Musical",38,FR,\N,\N,\N,0,de 2000 à 2010,Drama,6.6,75113.0
tt0443489,movie,Dreamgirls,Dreamgirls,0,2006,130,"Drama,Music,Musical",38,FR,\N,\N,\N,0,de 2000 à 2010,Music,6.6,75113.0
tt0443489,movie,Dreamgirls,Dreamgirls,0,2006,130,"Drama,Music,Musical",38,FR,\N,\N,\N,0,de 2000 à 2010,Musical,6.6,75113.0
tt0443536,movie,Hoodwinked,Hoodwinked!,0,2005,80,"Adventure,Animation,Comedy",5,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Adventure,6.5,63473.0
tt0443536,movie,Hoodwinked,Hoodwinked!,0,2005,80,"Adventure,Animation,Comedy",5,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Animation,6.5,63473.0
tt0443536,movie,Hoodwinked,Hoodwinked!,0,2005,80,"Adventure,Animation,Comedy",5,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Comedy,6.5,63473.0
tt0443543,movie,The Illusionist,The Illusionist,0,2006,110,"Drama,Fantasy,Mystery",28,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,7.5,378647.0
tt0443543,movie,The Illusionist,The Illusionist,0,2006,110,"Drama,Fantasy,Mystery",28,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Fantasy,7.5,378647.0
tt0443543,movie,The Illusionist,The Illusionist,0,2006,110,"Drama,Fantasy,Mystery",28,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Mystery,7.5,378647.0
tt0443632,movie,The Sentinel,The Sentinel,0,2006,108,"Action,Crime,Thriller",27,FR,\N,\N,\N,0,de 2000 à 2010,Action,6.1,50449.0
tt0443632,movie,The Sentinel,The Sentinel,0,2006,108,"Action,Crime,Thriller",27,FR,\N,\N,\N,0,de 2000 à 2010,Crime,6.1,50449.0
tt0443632,movie,The Sentinel,The Sentinel,0,2006,108,"Action,Crime,Thriller",27,FR,\N,\N,\N,0,de 2000 à 2010,Thriller,6.1,50449.0
tt0443649,movie,"10,000 BC","10,000 BC",0,2008,109,"Action,Adventure,Drama",43,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,5.1,132972.0
tt0443649,movie,"10,000 BC","10,000 BC",0,2008,109,"Action,Adventure,Drama",43,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Adventure,5.1,132972.0
tt0443649,movie,"10,000 BC","10,000 BC",0,2008,109,"Action,Adventure,Drama",43,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,5.1,132972.0
tt0443680,movie,The Assassination of Jesse James by the Coward Robert Ford,The Assassination of Jesse James by the Coward Robert Ford,0,2007,160,"Biography,Crime,Drama",28,FR,\N,\N,\N,0,de 2000 à 2010,Biography,7.5,186129.0
tt0443680,movie,The Assassination of Jesse James by the Coward Robert Ford,The Assassination of Jesse James by the Coward Robert Ford,0,2007,160,"Biography,Crime,Drama",28,FR,\N,\N,\N,0,de 2000 à 2010,Crime,7.5,186129.0
tt0443680,movie,The Assassination of Jesse James by the Coward Robert Ford,The Assassination of Jesse James by the Coward Robert Ford,0,2007,160,"Biography,Crime,Drama",28,FR,\N,\N,\N,0,de 2000 à 2010,Drama,7.5,186129.0
tt0443701,movie,The X Files: I Want to Believe,The X Files: I Want to Believe,0,2008,104,"Crime,Drama,Horror",9,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Crime,5.9,92443.0
tt0443701,movie,The X Files: I Want to Believe,The X Files: I Want to Believe,0,2008,104,"Crime,Drama,Horror",9,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,5.9,92443.0
tt0443701,movie,The X Files: I Want to Believe,The X Files: I Want to Believe,0,2008,104,"Crime,Drama,Horror",9,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Horror,5.9,92443.0
tt0443706,movie,Zodiac,Zodiac,0,2007,157,"Crime,Drama,Mystery",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Crime,7.7,556867.0
tt0443706,movie,Zodiac,Zodiac,0,2007,157,"Crime,Drama,Mystery",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,7.7,556867.0
tt0443706,movie,Zodiac,Zodiac,0,2007,157,"Crime,Drama,Mystery",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Mystery,7.7,556867.0
tt0445922,movie,Across the Universe,Across the Universe,0,2007,133,"Drama,Fantasy,History",33,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,7.3,112019.0
tt0445922,movie,Across the Universe,Across the Universe,0,2007,133,"Drama,Fantasy,History",33,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Fantasy,7.3,112019.0
tt0445922,movie,Across the Universe,Across the Universe,0,2007,133,"Drama,Fantasy,History",33,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,History,7.3,112019.0
tt0445934,movie,Blades of Glory,Blades of Glory,0,2006,93,"Comedy,Sport",5,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Comedy,6.3,172420.0
tt0445934,movie,Blades of Glory,Blades of Glory,0,2006,93,"Comedy,Sport",5,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Sport,6.3,172420.0
tt0445990,movie,Invincible,Invincible,0,2006,105,"Biography,Drama,Sport",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Biography,7.0,72796.0
tt0445990,movie,Invincible,Invincible,0,2006,105,"Biography,Drama,Sport",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,7.0,72796.0
tt0445990,movie,Invincible,Invincible,0,2006,105,"Biography,Drama,Sport",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Sport,7.0,72796.0
tt0446029,movie,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,0,2010,112,"Action,Comedy,Fantasy",8,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Action,7.5,437787.0
tt0446029,movie,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,0,2010,112,"Action,Comedy,Fantasy",8,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Comedy,7.5,437787.0
tt0446029,movie,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,0,2010,112,"Action,Comedy,Fantasy",8,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Fantasy,7.5,437787.0
tt0446059,movie,Fearless,Huo Yuan Jia,0,2006,104,"Action,Biography,Drama",20,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,7.6,77125.0
tt0446059,movie,Fearless,Huo Yuan Jia,0,2006,104,"Action,Biography,Drama",20,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Biography,7.6,77125.0
tt0446059,movie,Fearless,Huo Yuan Jia,0,2006,104,"Action,Biography,Drama",20,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,7.6,77125.0
tt0446755,movie,The Painted Veil,The Painted Veil,0,2006,125,"Drama,Romance",27,FR,\N,\N,\N,0,de 2000 à 2010,Drama,7.4,94156.0
tt0446755,movie,The Painted Veil,The Painted Veil,0,2006,125,"Drama,Romance",27,FR,\N,\N,\N,0,de 2000 à 2010,Romance,7.4,94156.0
tt0448011,movie,Knowing,Knowing,0,2009,121,"Action,Mystery,Sci-Fi",27,FR,\N,\N,\N,0,de 2000 à 2010,Action,6.2,238747.0
tt0448011,movie,Knowing,Knowing,0,2009,121,"Action,Mystery,Sci-Fi",27,FR,\N,\N,\N,0,de 2000 à 2010,Mystery,6.2,238747.0
tt0448011,movie,Knowing,Knowing,0,2009,121,"Action,Mystery,Sci-Fi",27,FR,\N,\N,\N,0,de 2000 à 2010,Sci-Fi,6.2,238747.0
tt0448115,movie,Shazam!,Shazam!,0,2019,132,"Action,Adventure,Comedy",26,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Action,7.0,356658.0
tt0448115,movie,Shazam!,Shazam!,0,2019,132,"Action,Adventure,Comedy",26,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Adventure,7.0,356658.0
tt0448115,movie,Shazam!,Shazam!,0,2019,132,"Action,Adventure,Comedy",26,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Comedy,7.0,356658.0
tt0448134,movie,Sunshine,Sunshine,0,2007,107,"Sci-Fi,Thriller",12,FR,\N,\N,\N,0,de 2000 à 2010,Sci-Fi,7.2,255621.0
tt0448134,movie,Sunshine,Sunshine,0,2007,107,"Sci-Fi,Thriller",12,FR,\N,\N,\N,0,de 2000 à 2010,Thriller,7.2,255621.0
tt0448157,movie,Hancock,Hancock,0,2008,92,"Action,Comedy,Drama",2,FR,\N,\N,dubbed version,0,de 2000 à 2010,Action,6.4,492194.0
tt0448157,movie,Hancock,Hancock,0,2008,92,"Action,Comedy,Drama",2,FR,\N,\N,dubbed version,0,de 2000 à 2010,Comedy,6.4,492194.0
tt0448157,movie,Hancock,Hancock,0,2008,92,"Action,Comedy,Drama",2,FR,\N,\N,dubbed version,0,de 2000 à 2010,Drama,6.4,492194.0
tt0448694,movie,Puss in Boots,Puss in Boots,0,2011,90,"Adventure,Animation,Comedy",1,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Adventure,6.6,178630.0
tt0448694,movie,Puss in Boots,Puss in Boots,0,2011,90,"Adventure,Animation,Comedy",1,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Animation,6.6,178630.0
tt0448694,movie,Puss in Boots,Puss in Boots,0,2011,90,"Adventure,Animation,Comedy",1,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Comedy,6.6,178630.0
tt0449010,movie,Eragon,Eragon,0,2006,104,"Action,Adventure,Family",18,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,5.1,127995.0
tt0449010,movie,Eragon,Eragon,0,2006,104,"Action,Adventure,Family",18,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Adventure,5.1,127995.0
tt0449010,movie,Eragon,Eragon,0,2006,104,"Action,Adventure,Family",18,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Family,5.1,127995.0
tt0449059,movie,Little Miss Sunshine,Little Miss Sunshine,0,2006,101,"Comedy,Drama",20,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Comedy,7.8,492102.0
tt0449059,movie,Little Miss Sunshine,Little Miss Sunshine,0,2006,101,"Comedy,Drama",20,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,7.8,492102.0
tt0449088,movie,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,0,2007,169,"Action,Adventure,Fantasy",6,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,7.1,662923.0
tt0449088,movie,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,0,2007,169,"Action,Adventure,Fantasy",6,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Adventure,7.1,662923.0
tt0449088,movie,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,0,2007,169,"Action,Adventure,Fantasy",6,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Fantasy,7.1,662923.0
tt0449089,movie,RV,RV,0,2006,99,"Adventure,Comedy,Family",19,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Adventure,5.6,61550.0
tt0449089,movie,RV,RV,0,2006,99,"Adventure,Comedy,Family",19,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Comedy,5.6,61550.0
tt0449089,movie,RV,RV,0,2006,99,"Adventure,Comedy,Family",19,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Family,5.6,61550.0
tt0449467,movie,Babel,Babel,0,2006,143,Drama,31,FR,\N,\N,\N,0,de 2000 à 2010,Drama,7.5,308000.0
tt0450188,movie,La Vie En Rose,La Môme,0,2007,140,"Biography,Drama,Music",28,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Biography,7.6,88583.0
tt0450188,movie,La Vie En Rose,La Môme,0,2007,140,"Biography,Drama,Music",28,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,7.6,88583.0
tt0450188,movie,La Vie En Rose,La Môme,0,2007,140,"Biography,Drama,Music",28,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Music,7.6,88583.0
tt0450232,movie,16 Blocks,16 Blocks,0,2006,102,"Action,Drama,Thriller",8,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,6.6,132357.0
tt0450232,movie,16 Blocks,16 Blocks,0,2006,102,"Action,Drama,Thriller",8,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,6.6,132357.0
tt0450232,movie,16 Blocks,16 Blocks,0,2006,102,"Action,Drama,Thriller",8,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Thriller,6.6,132357.0
tt0450259,movie,Blood Diamond,Blood Diamond,0,2006,143,"Adventure,Drama,Thriller",39,FR,\N,\N,\N,0,de 2000 à 2010,Adventure,8.0,560494.0
tt0450259,movie,Blood Diamond,Blood Diamond,0,2006,143,"Adventure,Drama,Thriller",39,FR,\N,\N,\N,0,de 2000 à 2010,Drama,8.0,560494.0
tt0450259,movie,Blood Diamond,Blood Diamond,0,2006,143,"Adventure,Drama,Thriller",39,FR,\N,\N,\N,0,de 2000 à 2010,Thriller,8.0,560494.0
tt0450278,movie,Hostel,Hostel,0,2005,94,Horror,20,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Horror,5.9,184079.0
tt0450314,movie,Punisher: War Zone,Punisher: War Zone,0,2008,103,"Action,Crime,Drama",24,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Action,5.9,64669.0
tt0450314,movie,Punisher: War Zone,Punisher: War Zone,0,2008,103,"Action,Crime,Drama",24,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Crime,5.9,64669.0
tt0450314,movie,Punisher: War Zone,Punisher: War Zone,0,2008,103,"Action,Crime,Drama",24,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,5.9,64669.0
tt0450345,movie,The Wicker Man,The Wicker Man,0,2006,102,"Horror,Mystery,Thriller",30,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Horror,3.7,69264.0
tt0450345,movie,The Wicker Man,The Wicker Man,0,2006,102,"Horror,Mystery,Thriller",30,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Mystery,3.7,69264.0
tt0450345,movie,The Wicker Man,The Wicker Man,0,2006,102,"Horror,Mystery,Thriller",30,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Thriller,3.7,69264.0
tt0450385,movie,1408,1408,0,2007,104,"Fantasy,Horror,Mystery",2,FR,\N,\N,\N,0,de 2000 à 2010,Fantasy,6.8,280136.0
tt0450385,movie,1408,1408,0,2007,104,"Fantasy,Horror,Mystery",2,FR,\N,\N,\N,0,de 2000 à 2010,Horror,6.8,280136.0
tt0450385,movie,1408,1408,0,2007,104,"Fantasy,Horror,Mystery",2,FR,\N,\N,\N,0,de 2000 à 2010,Mystery,6.8,280136.0
tt0451079,movie,Horton Hears a Who!,Horton Hears a Who!,0,2008,86,"Adventure,Animation,Comedy",30,FR,\N,\N,\N,0,de 2000 à 2010,Adventure,6.8,144341.0
tt0451079,movie,Horton Hears a Who!,Horton Hears a Who!,0,2008,86,"Adventure,Animation,Comedy",30,FR,\N,\N,\N,0,de 2000 à 2010,Animation,6.8,144341.0
tt0451079,movie,Horton Hears a Who!,Horton Hears a Who!,0,2008,86,"Adventure,Animation,Comedy",30,FR,\N,\N,\N,0,de 2000 à 2010,Comedy,6.8,144341.0
tt0451094,movie,Lady Vengeance,Chinjeolhan geumjassi,0,2005,115,"Crime,Drama,Thriller",11,FR,\N,\N,\N,0,de 2000 à 2010,Crime,7.5,82034.0
tt0451094,movie,Lady Vengeance,Chinjeolhan geumjassi,0,2005,115,"Crime,Drama,Thriller",11,FR,\N,\N,\N,0,de 2000 à 2010,Drama,7.5,82034.0
tt0451094,movie,Lady Vengeance,Chinjeolhan geumjassi,0,2005,115,"Crime,Drama,Thriller",11,FR,\N,\N,\N,0,de 2000 à 2010,Thriller,7.5,82034.0
tt0451279,movie,Wonder Woman,Wonder Woman,0,2017,141,"Action,Adventure,Fantasy",43,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Action,7.4,670215.0
tt0451279,movie,Wonder Woman,Wonder Woman,0,2017,141,"Action,Adventure,Fantasy",43,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Adventure,7.4,670215.0
tt0451279,movie,Wonder Woman,Wonder Woman,0,2017,141,"Action,Adventure,Fantasy",43,FR,\N,imdbDisplay,\N,0,de 2010 à 2020,Fantasy,7.4,670215.0
tt0452594,movie,The Break-Up,The Break-Up,0,2006,106,"Comedy,Drama,Romance",5,FR,\N,\N,\N,0,de 2000 à 2010,Comedy,5.8,135084.0
tt0452594,movie,The Break-Up,The Break-Up,0,2006,106,"Comedy,Drama,Romance",5,FR,\N,\N,\N,0,de 2000 à 2010,Drama,5.8,135084.0
tt0452594,movie,The Break-Up,The Break-Up,0,2006,106,"Comedy,Drama,Romance",5,FR,\N,\N,\N,0,de 2000 à 2010,Romance,5.8,135084.0
tt0452598,movie,Cheaper by the Dozen 2,Cheaper by the Dozen 2,0,2005,94,"Adventure,Comedy,Family",11,FR,\N,\N,\N,0,de 2000 à 2010,Adventure,5.5,60508.0
tt0452598,movie,Cheaper by the Dozen 2,Cheaper by the Dozen 2,0,2005,94,"Adventure,Comedy,Family",11,FR,\N,\N,\N,0,de 2000 à 2010,Comedy,5.5,60508.0
tt0452598,movie,Cheaper by the Dozen 2,Cheaper by the Dozen 2,0,2005,94,"Adventure,Comedy,Family",11,FR,\N,\N,\N,0,de 2000 à 2010,Family,5.5,60508.0
tt0452608,movie,Death Race,Death Race,0,2008,105,"Action,Sci-Fi,Thriller",37,FR,\N,dvd,\N,0,de 2000 à 2010,Action,6.4,212662.0
tt0452608,movie,Death Race,Death Race,0,2008,105,"Action,Sci-Fi,Thriller",37,FR,\N,dvd,\N,0,de 2000 à 2010,Sci-Fi,6.4,212662.0
tt0452608,movie,Death Race,Death Race,0,2008,105,"Action,Sci-Fi,Thriller",37,FR,\N,dvd,\N,0,de 2000 à 2010,Thriller,6.4,212662.0
tt0452623,movie,Gone Baby Gone,Gone Baby Gone,0,2007,114,"Crime,Drama,Mystery",27,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Crime,7.6,278613.0
tt0452623,movie,Gone Baby Gone,Gone Baby Gone,0,2007,114,"Crime,Drama,Mystery",27,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Drama,7.6,278613.0
tt0452623,movie,Gone Baby Gone,Gone Baby Gone,0,2007,114,"Crime,Drama,Mystery",27,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Mystery,7.6,278613.0
